,Unnamed: 0,saudi-line
14445,14773,قام وهو يحس بتعب وراسه شوي وينفجر علي طول طالع ساعته لقاها ثمان استغفر وصلي الفجر وعرف انه نام تفشل اول ليله له ونام فيها وما جلس يسولف مع زوجته علي طول قام يدور لقاها نايمه علي الكنبه ومتكوره علي نفسها عشان ما تطيح ابتسم وهو يشوفها ويدقق في ملامحها وهي مو داريه عنه قال في نفسه خلها ترتاح وتشبع نوم وانا بروح اجيب الفطور نزل وقفل الباب وراه وسمعت دانه صوت الباب وفزت قايمه وشمت ريح عطر رجالي قوي عرفت ان قام من النوم استحت اكيد شافها نايمه هنا فزت وراحت تصلي وتستغفر بعد لانها ما صلت وراحت تتروش وتتزين قبل ما يجي
14446,14774,دخل وفي يدينه الفطور وحطه علي الطاوله الي بالصاله ودخل علي الي كانت ترسم عيونها و ما نتبهت علي الي قاعد يراقبها وه من هالكحل مدري ليش اليوم مو راضي يضبط معاي وربي قمر بدون كحل طاح قلم الكحل من يد وهي تشوف جاي يمها مسك يدها وبصوت واطي ليش ما صحيتيني البارح
14447,14775,تغير الموضوع وين رحت من شووي ه رحت اجيب فطور صار وجها احمر وعرفت انه كشفها وهي تغير الموضوع حس باحراجها وما بغي يحرجها مره تعالي افطري جلست وبدي يهتم بفتح الفطور قدامها ويغصبها عشان تاكل لو شوي وهي ما تحس بطعم الاكل من الحياء الي شوي وبتموت منه وما رفعت عيونها فيه يمكن حفظت الوان السراميك الي بالصاله من كثر ماهي مدنقه
14448,14776,وهو مبتسم شوفي ترا اذا ما افطرتي ماراح اكل يلا هذاني اكل وهي تقطع الخبز صغار صغار مسك ذقن وبصوت هامس وش فيك مستحيه مني ها قطع علي كلام رنه الجوال شاف الاسم وابتسم بلشه من يووم خبرتها ضحكت من كلمته وعرفت انه يقصد
14449,14777,هلا والله هلابك اكثر وش اخبار انشدي عني علي طول تسئلين عن افا والله انت رجال ماعليك ولا هي اعرفها تستحي ابد ما عليها شر تستحي مني ليه و يغمز بعينه الي تناظره وصار وجهها احمر طيب عطني اياها بكلمها
14450,14778,بعد ماحطه علي عطاه ه وين راح صووتك ه هاه علمينا من الاخر العرس زين ولا لا وهي ماتت من الاحراج من ابتسامه قطعت التلفون بوجه ومشت بسرعه للغرفه تبي تروح الاحراج الي تحس فيه بعيد عن الي مسكها من طرف يدها وين وين بعد ايدك وقف وهو مبتسم مسكها بقوه من ايدها حبيتي انا الحين زوجك المفروض ماتستحين مني وتسوولفين معي هذا الي يهمني وانا مابي الا سوالفك اتفقنا تهز راسها بنعم
14451,14779,ابتسم هاه وش رايك نطلع ولا نشوف التلفزيوون كيفك لا مو كيفي انتي وش تبين نشوف تلفزيون واتفقو العصر يتمشون ويرحون البحر كان يسوولف علي قصه حياته ومغامراته وهي مندمجه معه ويطالعون التلفزيون وننتقل للطائف وفي حديقه الملك فهد في الطائف ينتظرو دورهم في لعبه اختر واربح ايو والعبه كانت عباره عن صناديق من واحد الي خمسين اختر رقم صندوق وتشوف حظك ومن بين الجوائز وش رايك نشوف كل واحد وحظه في الهدايا انا اختار رقم وانا اختار سبعه وش معني سبعه بضحكه لانه اليوم الي تزوجتك فيه
14452,14780,انحرجت في الوقت الي فتح الرجال صندوق وطلع دبدوب ابيض وبالوسط قلب احمر طالع جنان ضحكت بعفويه وهي تشوفه يالله ابي اشوف وش بتكون جائزتك وفتح صندوق وجلست علي الارض هي والد من الضحك كل ما اتذكرو هديه المشكله ماعندنا بزارين بس تبين الحق وربي راح احنفظ فيها لعيالنا استحت وحست بفرحه بمجرد ما يكون لها ولد من الي بدت ترتاح جنبه كانت هديه عباره عن رضاعه اطفال
14453,14781,وش رايك بالطائف روعه ناظرها وابتسم يكفي تكون روعه لانك فيها لو عاد تشوفين ابها شلون وسئل مره ثانيه قد زرتيها قبل يوم كنت صغيره ما اتذكرها مره انا ما ارتاح نفسيا الا فيها احس براحه جو خيال ضباب ورش مطر وغيوم وخضره جبال الله لا يغير علي اهلها شوقتني اشوفها راح تقولين لازم كل سنه نجي يمها اتمني تعذروني لاني ما جسدت حياه الزوجيه بتفاصيلها يكفي حبهم لبعض هذا اهم شي واحيانا الانسان ما يقدر يعبر عن شي ما بعد تعايش معه
14454,14782,كانت تتقهوي مع وتسئله عن ابوها وش يشتغل وهو ياخذ منها فنجال القهوه ويمد يده للرطب وياخذ حبه لا هو ما يشتغل هو له شركه يديرها بنفسه هو و اعيال اخوانه وماله الا الله ثم بنيته توفت امها وتو عمرهاسنه وكان يحب امها ورفض يتزوج ويجيب زوجه اب ورباها بنفسه ويحبها اكثر من نفسه طيب وش قصه الحادث كانت ناجحه واتفق ابوها معها يجون للرياض عشان تروح للمملكه والفيصليه وتشتري فستان ملكتها من ولد عمها وهديه بمناسبه نجاحها وقدر الله يصير عليهم حادث وتقلبت فيهم السياره والبنت طاحت من السياره وتمت السياره تتقلب في ابوها لحد ما اسعفو ابوها ومادرو ان معه احد انتي عارفه كيف وصلت للمستشفي لو تدري يوم رجعت ذاكرتها يوم كنا بالشرقيه وصارت تصرخ
14455,14783,تكفين يا خالتي ابي ابوي وينه ابيه تكفون ليكون ابوي مات تكفون حدث حدث في الشرقيه كان سبب في رجوع الذاكره ترقبوا الحدث في الاجزاء الجايه انتظر تعليقاتكم اختكم لو تفرق بيننا سود الليالي لو يحول الدهر وصروف السنينا لا حشا منساك لو طال المطالي ف الحشا مطبوع رسمك يالضنينا انته عمري يالغلي من كل غالي وانت شوقي يامنا قلبي الحزينا
14456,14784,العمر يفداك مع حالي ومالي في هواك يهون كل صعب مهينا لو جفوني الناس واقرب الاهالي ماستمع قول الحسود الواشينا حيث قصرك فالحشا شامخ وعالي ساكن ودك بقلبي مستكينا عالوفا باقي وعنك هوبسالي لك عهد والعهد عندي مايشينا
