,start_time,end_time,Egyptian_Text
1068,146.69,150.07,عندكوا بقي في قاره افريقيا معروفه انه افريقيا حر
1069,150.86,152.169,حر جدا كمان
1070,160.611,162.82,انا فيها كده من ثمان سنين
1071,186.8,195.699,اه ما هو كمان مين اللي حيحمل والقرب من المياه الاردن هنا تعتبر ثاني افقر دوله للمياه يعني نحن ما عندناش خالص
1072,196.1,203.02,اي بحار غير يعني العقبه العقبه هي المرفا الوحيد والبحر الوحيد للاردن وكمان البحر الميت بس
1073,207.619,209.05,اه رحته اه قبل كده
1074,215.779,218.289,اه الصراحه مش متذكر قوي
1075,231.679,240.399,اه بيكون موجود بس بكون موجود برضه شويه يعني هو بعد الشتاء علي طول ف اه مش هتحسي بفرق قوي في درجه الحراره في الشتاء والربيع
1076,250.16,251.47,اه لا بحب جو مصر
1077,270.38,272.41,اه وكمان القرب مصادر المياه
1078,274.85,281.739,ورطوبه الجو رطوبه الجو بتعمل عامل كبير قوي جدا يعني في الشتاء هتلاقي الرطوبه عاليه جدا
1079,284.57,287.98,عندنا هنا في الاردن الرطوبه بتكون عاليه عندكوا في مصر
1080,292.79,295.269,اه احنا هنا الرطوبه عندنا عاليه
1081,299.989,305.529,الرطوبه هي في الجو يكون رطب يعني تحس انه فيه قطرات ماء كده
1082,309.109,310.299,ايوه ايوه ايوه
1083,328.069,342.188,اه ك اه ك يعني كلنا عارفين طبقه الاوزون تخرمت بسبب المصانع والعربيات ده كله فده اثر اساسا بالارض كل كل المناطق اللي فيها ارتفعت حرارتها يعني حتي القطب الجنوبي والشمالي الثلج اللي فيهم ساح شوي
1084,344.569,346.269,يعني لو قارنتي ال اه
1085,347.898,352.868,من سنه الفين مثلا لغايه الف و الف وثمانمئه هتلاقي في فرق
1086,356.238,365.169,الفرق انه س كان زمان طبقه الاوزون كانت احسن فال ما كانش ما فيش حراره قوي والاشعه الشمس ما كانتش بتخش بالقوه اللي بتخش الايام دي
1087,393.23,395.92,اه عندكم بقي كله حر في الشتاء في الصيف كله حر
1088,406.458,410.498,ستين درجه عاليه والصحراء اساسا درجه حرارتها سبعين تقريبا
1089,418.818,430.148,وعدد السكان كمان بيفرق يعني هنا مثلا عندنا في الاردن عشره مليون عندكوا مئه مليون يعني عشره اضعاف الاردن طبعا بقي مع الصيف الناس بتنزل تخرج
1090,430.578,434.619,فده كله بيؤثر في العوامل فكثره الناس بتخنق
1091,448.759,450.519,مش فاهمه ازاي يعني
1092,458.448,463.688,هو انا عاوز ابقي يعني ع لغايه ده الوقت عالم وادرس الطبيعه والمناخ وده كله
1093,473.929,477.519,انا ده الو الايام دي قاعد بدرس الطبيعه والمناخ من ناحيه ايه
1094,480.23,489.489,انا بدرسها من الموقع الجغرافي وبدرسها من الحيوانات اللي فيها وبدرسها من كثره الامطار نسبه هطول الامطار كمان بتفرق
1095,495.769,497.198,اه ه هو
1096,497.629,501.188,الشتاء بعد الصيف والشتاء بتتساقط فيه امطار والصيف
1097,501.619,509.259,تقريبا معظم العائلات بيروحوا عشان يشووا والدخان كله بيتجمع في سحابه لما يجي الشتاء بقي بينزل
1098,517.7,521.379,عاوز ادرس جسم الانسان وعاوز ادرس الحيوانات والحاجات دي كلها
1099,529.759,534.909,يعني بحب الحصان وبحب الفيل والنسر والحاجات دي كلها
1100,544.789,548.59,اه ما انا انا كنت بذاكر المواقع الجغرافيه والمناخ
1101,549.289,550.869,اه كان بيدونا اه
1102,553.97,555.638,يعني مثلا هتلاقي عندك
1103,556.159,559.148,في الغابات الممطره هتلاقي في هناك اه
1104,559.549,560.74,اه قرود
1105,561.288,563.559,الحيوانات دي كلها
1106,564.11,566.83,لا الحيوانات دي تكثر في الغابات اللي فيها مطر
1107,570.498,580.029,يعني هنا مثلا هتلاقي صحراء افريقيا هتلاقي في غزال هتلاقي في اسد هتلاقي في فيل الحيوانات دي كلها تقدر تتاقلم مع الحر والصحراء
1108,591.807,596.529,هو كل الحيوانات ممكن اه تصاب ب بامراض كثير يعني علي شان
1109,597.23,604.149,اه الحراره بس الاكيد الحيوانات اللي بتعيش في القطب الجنوبي والشمالي مش هتستحمل الحراره خالص يعني عندك البطريق
1110,604.969,615.849,البطريق مثلا والغزال الغزال ممكن تعيش هنا و تموت لو راحت هناك للقطب والبطريق نفس الحكايه فهو سبحان الله ربنا حط كل حيوان في المكان اللي يقدر يتاقلم فيه
1111,621.229,623.139,فالبطريق بيعيش في القطب الشمالي
1112,627.53,628.51,جو بارد
1113,632.27,641.199,القطب الدب القطب كمان بيقدر يعيش في الاماكن البارده في نفس الوقت ما بعيش في الاماكن الحاره خالص يعني ما يقدرش
1114,670.969,683.17,صح احب اعيش في جو معتدل يعني في الصيف ما الاقيش النيا حر جدا جدا يعني كانني في صحراء ودرجه الحراره توصل لخميسن او ستين يعني تكون درجه الحراره كذا معتدله اعرف اقعد فيها يعني
1115,691.759,693.219,اه عندي اختين بنات
1116,697.159,698.738,اه شهد وملك
1117,708.971,712.478,شهد بتحب اوي نزول الثلج ملك لسا صغيره
1118,717.829,721.058,ثلج اه بتحب الثلج ونزول المطر والعواصف وكذا
1119,725.361,734.92,لا عادي ممكن برضه تقعد من الحر بس هي يعني لم لما الدنيا تثلج تفضل فرحانه وتبص من الشباك يعني بتحب الثلج تفضل تنزل تلعب فيه
1120,748.55,754.059,علي حسب بقي ممكن حياتي ممكن اغير حاجه ثانيه تعجبني اكثر
1121,765.89,769.0,اه نزلت قبل كذا فيه وكان بيكون الجو حر برضه
1122,774.649,780.699,بس لما يكون عندكو الجو مثلا مثلا شهر ثمانيه اكثر شهر بحس ان الجو بيكون حر فيه
1123,782.0,785.909,الشهر ده عنكو في مصر بتكون درجات الحراره
1124,786.621,787.839,ضعف اللي عندنا
1125,790.88,791.53,يعني احن
1126,795.079,801.16,عندنا صحراء اه فيها جبال الجو فيها بيكون حلو اوي بالليل يعني ومناسب
1127,809.169,811.899,اظن علي شان الجبال بتكون مرتفعه اكثر
1128,818.449,820.539,ب بتقل يعني بتكون احسن
1129,832.813,838.539,نفسه لان هنا من ثمن سنين كل دراستي درستها عن الادرن ما درستش حاجه عن مصر
1130,864.77,867.939,اه يعني باخذ دروس فيه بحفظه
1131,870.89,875.979,يعني باخذ شوي من بقره وانا دي الوقت في الجزء بعد عم
1132,877.699,879.128,يعني شوي من هنا وشوي من هنا
1133,882.949,885.009,اه يعني انا دي الوقت في سوره الانسان
1134,891.415,896.02,اه وفي البقره حافظ كذا فيها يعني حاجه و حاجه وستين كذا
1135,896.689,897.609,حاجه ستين ايه
1136,912.089,923.678,انا عارف ان الاهرامات اكيد جوها هيكون هناك حر لان الاهرامات صحراء وكلها مبنيه علي رمل وطوب والرمل والطوب والطوب بيخلوا درجه الحراره اعلي وبتزيد
1137,932.96,934.089,مش فاهم السؤال
1138,972.62,984.459,لا اكيد بتفرق يعني لو في بحر هيفرق الرطوبه بتاعته التيارات بتاعت البحر البحر نفسه اساسا بيؤدي شعور بجو حلو هو نفسه منظر البحر كده
1139,988.159,989.44,يعني اللون الازرق
1140,992.269,999.969,اللون الازرق يعني ليه يعني بيخلي الجو احسن واحلي يعني انا شايف ان لون الازرق بيبعث علي البرود والهدوء وكده يعني
1141,1015.819,1017.219,انا بحب اي
1142,1018.069,1023.19,مطر الثلج ما بحبهمش الاثنين لما يجو مع بعض علي شان المطر بتسي بيسيح الثلج
1143,1029.44,1042.42,عملته قبل كده وانا صغير بس علي شان يعني الاردن لما يكون فيها شتاء ما بتجبلش ثلج كثير يعني السن السنه اللي فاتت لا يعني بين السنه اللي فاتت والسنه دي من شهر عشره كده لغايه شهر ثلاثه
